state,grade,level,standard_id,standard_text,lesson_id,lesson_title,ref_type,is_flagged,raw_ref,source_file
ccss,1,standard,1.OA.A.1,"Use addition and subtraction within 20 to solve word problems involving situations of adding to, taking from, putting together, taking apart, and comparing, with unknowns in all positions, e.g., by using objects, drawings, and equations with a symbol for the unknown number to represent the problem.",G1-M6-L24,Reason with nonstandard measurement units.,lesson,FALSE,1 M6 Topic E: Deepening Problem Solving,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.A.1,"Use addition and subtraction within 20 to solve word problems involving situations of adding to, taking from, putting together, taking apart, and comparing, with unknowns in all positions, e.g., by using objects, drawings, and equations with a symbol for the unknown number to represent the problem.",G1-M6-L25,Solve nonroutine problems.,lesson,FALSE,1 M6 Topic E: Deepening Problem Solving,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.B.3,Apply properties of operations as strategies to add and subtract.,G1-M3-L1,Group to make ten when there are three parts.,lesson,FALSE,1 M3 Topic A: Make Easier Problems with Three Addends,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.B.3,Apply properties of operations as strategies to add and subtract.,G1-M3-L2,Make ten with three addends.,lesson,FALSE,1 M3 Topic A: Make Easier Problems with Three Addends,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.B.3,Apply properties of operations as strategies to add and subtract.,G1-M3-L3,Represent and solve three-addend word problems.,lesson,FALSE,1 M3 Topic A: Make Easier Problems with Three Addends,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.B.3,Apply properties of operations as strategies to add and subtract.,G1-M3-L4,Use properties of addition to make three‑addend expressions easier.,lesson,FALSE,1 M3 Topic A: Make Easier Problems with Three Addends,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.B.3,Apply properties of operations as strategies to add and subtract.,G1-M3-L5,Make ten when an addend is 5.,lesson,FALSE,1 M3 Topic B: Make Easier Problems to Add,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.B.3,Apply properties of operations as strategies to add and subtract.,G1-M3-L6,Make ten when the first addend is 9.,lesson,FALSE,1 M3 Topic B: Make Easier Problems to Add,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.B.3,Apply properties of operations as strategies to add and subtract.,G1-M3-L7,Make ten when the first addend is 8 or 9.,lesson,FALSE,1 M3 Topic B: Make Easier Problems to Add,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.B.3,Apply properties of operations as strategies to add and subtract.,G1-M3-L8,Make ten when the second addend is 8 or 9.,lesson,FALSE,1 M3 Topic B: Make Easier Problems to Add,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.B.3,Apply properties of operations as strategies to add and subtract.,G1-M3-L9,Make ten with either addend.,lesson,FALSE,1 M3 Topic B: Make Easier Problems to Add,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.B.3,Apply properties of operations as strategies to add and subtract.,G1-M3-L10,Make ten when there are three addends.,lesson,FALSE,1 M3 Topic B: Make Easier Problems to Add,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.B.3,Apply properties of operations as strategies to add and subtract.,G1-M3-L11,"Represent and compare related situation equations, part 1.",lesson,FALSE,1 M3 Topic C: Make Easier Addition Problems with a Linear Model,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.B.3,Apply properties of operations as strategies to add and subtract.,G1-M3-L12,"Represent and compare related situation equations, part 2.",lesson,FALSE,1 M3 Topic C: Make Easier Addition Problems with a Linear Model,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.B.3,Apply properties of operations as strategies to add and subtract.,G1-M3-L13,Count on to make ten within 20.,lesson,FALSE,1 M3 Topic C: Make Easier Addition Problems with a Linear Model,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.B.3,Apply properties of operations as strategies to add and subtract.,G1-M3-L14,Count on to make the next ten within 100.,lesson,FALSE,1 M3 Topic C: Make Easier Addition Problems with a Linear Model,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.5,"Relate counting to addition and subtraction (e.g., by counting on 2 to add 2).",G1-M1-L7,Count all or count on to solve put together with total unknown situations.,lesson,FALSE,1 M1 Topic B: Count On from a Visible Part,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.5,"Relate counting to addition and subtraction (e.g., by counting on 2 to add 2).",G1-M1-L8,Count on from a known part and identify both parts in a total.,lesson,FALSE,1 M1 Topic B: Count On from a Visible Part,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.5,"Relate counting to addition and subtraction (e.g., by counting on 2 to add 2).",G1-M1-L9,Count on from both parts and record part–total relationships.,lesson,FALSE,1 M1 Topic B: Count On from a Visible Part,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.5,"Relate counting to addition and subtraction (e.g., by counting on 2 to add 2).",G1-M1-L10,Count on from 5 within a set.,lesson,FALSE,1 M1 Topic B: Count On from a Visible Part,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.5,"Relate counting to addition and subtraction (e.g., by counting on 2 to add 2).",G1-M1-L11,See any part in a set and count on.,lesson,FALSE,1 M1 Topic B: Count On from a Visible Part,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.5,"Relate counting to addition and subtraction (e.g., by counting on 2 to add 2).",G1-M1-L12,Count on from 10 to find an unknown total.,lesson,FALSE,1 M1 Topic B: Count On from a Visible Part,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.6,"Add and subtract within 20, demonstrating fluency for addition and subtraction within 10. Use strategies such as counting on; making ten (e.g., 8 + 6 = 8 + 2 + 4 = 10 + 4 = 14); decomposing a number leading to a ten (e.g., 13 – 4 = 13 – 3 – 1 = 10 – 1 = 9); using the relationship between addition and subtraction (e.g., knowing that 8 + 4 = 12, one knows 12 – 8 = 4); and creating equivalent but easier or known sums (e.g., adding 6 + 7 by creating the known equivalent 6 + 6 + 1 = 12 + 1 = 13).",G1-M3-L5,Make ten when an addend is 5.,lesson,FALSE,1 M3 Topic B: Make Easier Problems to Add,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.6,"Add and subtract within 20, demonstrating fluency for addition and subtraction within 10. Use strategies such as counting on; making ten (e.g., 8 + 6 = 8 + 2 + 4 = 10 + 4 = 14); decomposing a number leading to a ten (e.g., 13 – 4 = 13 – 3 – 1 = 10 – 1 = 9); using the relationship between addition and subtraction (e.g., knowing that 8 + 4 = 12, one knows 12 – 8 = 4); and creating equivalent but easier or known sums (e.g., adding 6 + 7 by creating the known equivalent 6 + 6 + 1 = 12 + 1 = 13).",G1-M3-L6,Make ten when the first addend is 9.,lesson,FALSE,1 M3 Topic B: Make Easier Problems to Add,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.6,"Add and subtract within 20, demonstrating fluency for addition and subtraction within 10. Use strategies such as counting on; making ten (e.g., 8 + 6 = 8 + 2 + 4 = 10 + 4 = 14); decomposing a number leading to a ten (e.g., 13 – 4 = 13 – 3 – 1 = 10 – 1 = 9); using the relationship between addition and subtraction (e.g., knowing that 8 + 4 = 12, one knows 12 – 8 = 4); and creating equivalent but easier or known sums (e.g., adding 6 + 7 by creating the known equivalent 6 + 6 + 1 = 12 + 1 = 13).",G1-M3-L7,Make ten when the first addend is 8 or 9.,lesson,FALSE,1 M3 Topic B: Make Easier Problems to Add,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.6,"Add and subtract within 20, demonstrating fluency for addition and subtraction within 10. Use strategies such as counting on; making ten (e.g., 8 + 6 = 8 + 2 + 4 = 10 + 4 = 14); decomposing a number leading to a ten (e.g., 13 – 4 = 13 – 3 – 1 = 10 – 1 = 9); using the relationship between addition and subtraction (e.g., knowing that 8 + 4 = 12, one knows 12 – 8 = 4); and creating equivalent but easier or known sums (e.g., adding 6 + 7 by creating the known equivalent 6 + 6 + 1 = 12 + 1 = 13).",G1-M3-L8,Make ten when the second addend is 8 or 9.,lesson,FALSE,1 M3 Topic B: Make Easier Problems to Add,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.6,"Add and subtract within 20, demonstrating fluency for addition and subtraction within 10. Use strategies such as counting on; making ten (e.g., 8 + 6 = 8 + 2 + 4 = 10 + 4 = 14); decomposing a number leading to a ten (e.g., 13 – 4 = 13 – 3 – 1 = 10 – 1 = 9); using the relationship between addition and subtraction (e.g., knowing that 8 + 4 = 12, one knows 12 – 8 = 4); and creating equivalent but easier or known sums (e.g., adding 6 + 7 by creating the known equivalent 6 + 6 + 1 = 12 + 1 = 13).",G1-M3-L9,Make ten with either addend.,lesson,FALSE,1 M3 Topic B: Make Easier Problems to Add,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.6,"Add and subtract within 20, demonstrating fluency for addition and subtraction within 10. Use strategies such as counting on; making ten (e.g., 8 + 6 = 8 + 2 + 4 = 10 + 4 = 14); decomposing a number leading to a ten (e.g., 13 – 4 = 13 – 3 – 1 = 10 – 1 = 9); using the relationship between addition and subtraction (e.g., knowing that 8 + 4 = 12, one knows 12 – 8 = 4); and creating equivalent but easier or known sums (e.g., adding 6 + 7 by creating the known equivalent 6 + 6 + 1 = 12 + 1 = 13).",G1-M3-L10,Make ten when there are three addends.,lesson,FALSE,1 M3 Topic B: Make Easier Problems to Add,Connecticut grade 1 Alignment Guide.docx
ccss,2,standard,2.G.A.1,"Recognize and draw shapes having specified attributes, such as a given number of angles or a given number of equal faces. Identify triangles, quadrilaterals, pentagons, hexagons, and cubes.",G2-M3-L1,Determine the defining attributes of a polygon.,lesson,FALSE,2 M3 Topic A: Attributes of Geometric Shapes,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.G.A.1,"Recognize and draw shapes having specified attributes, such as a given number of angles or a given number of equal faces. Identify triangles, quadrilaterals, pentagons, hexagons, and cubes.",G2-M3-L2,"Use attributes to identify, build, and describe two-dimensional shapes.",lesson,FALSE,2 M3 Topic A: Attributes of Geometric Shapes,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.G.A.1,"Recognize and draw shapes having specified attributes, such as a given number of angles or a given number of equal faces. Identify triangles, quadrilaterals, pentagons, hexagons, and cubes.",G2-M3-L3,"Identify, build, and describe right angles and parallel lines.",lesson,FALSE,2 M3 Topic A: Attributes of Geometric Shapes,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.G.A.1,"Recognize and draw shapes having specified attributes, such as a given number of angles or a given number of equal faces. Identify triangles, quadrilaterals, pentagons, hexagons, and cubes.",G2-M3-L4,"Use attributes to identify, classify, and compose different quadrilaterals.",lesson,FALSE,2 M3 Topic A: Attributes of Geometric Shapes,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.G.A.1,"Recognize and draw shapes having specified attributes, such as a given number of angles or a given number of equal faces. Identify triangles, quadrilaterals, pentagons, hexagons, and cubes.",G2-M3-L5,Relate the square to the cube and use attributes to describe a cube.,lesson,FALSE,2 M3 Topic A: Attributes of Geometric Shapes,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.G.A.3,"Partition circles and rectangles into two, three, or four equal shares, describe the shares using the words halves, thirds, half of, a third of, etc., and describe the whole as two halves, three thirds, four fourths. Recognize that equal shares of identical wholes need not have the same shape.",G2-M3-L10,Partition circles and rectangles into equal parts and describe those parts as halves.,lesson,FALSE,"2 M3 Topic C: Halves, Thirds, and Fourths of Circles and Rectangles",Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.G.A.3,"Partition circles and rectangles into two, three, or four equal shares, describe the shares using the words halves, thirds, half of, a third of, etc., and describe the whole as two halves, three thirds, four fourths. Recognize that equal shares of identical wholes need not have the same shape.",G2-M3-L11,"Partition circles and rectangles into equal parts, and describe those parts as halves, thirds, or fourths.",lesson,FALSE,"2 M3 Topic C: Halves, Thirds, and Fourths of Circles and Rectangles",Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.G.A.3,"Partition circles and rectangles into two, three, or four equal shares, describe the shares using the words halves, thirds, half of, a third of, etc., and describe the whole as two halves, three thirds, four fourths. Recognize that equal shares of identical wholes need not have the same shape.",G2-M3-L12,"Describe a whole by the number of equal parts in halves, thirds, and fourths.",lesson,FALSE,"2 M3 Topic C: Halves, Thirds, and Fourths of Circles and Rectangles",Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.G.A.3,"Partition circles and rectangles into two, three, or four equal shares, describe the shares using the words halves, thirds, half of, a third of, etc., and describe the whole as two halves, three thirds, four fourths. Recognize that equal shares of identical wholes need not have the same shape.",G2-M3-L13,Recognize that equal parts of an identical rectangle can be different shapes.,lesson,FALSE,"2 M3 Topic C: Halves, Thirds, and Fourths of Circles and Rectangles",Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.MD.B.6,"Represent whole numbers as lengths from 0 on a number line diagram with equally spaced points corresponding to the numbers 0, 1, 2,..., and represent whole-number sums and differences within 100 on a number line diagram.",G2-M1-L15,Use a measuring tape as a number line to add efficiently.,lesson,FALSE,2 M1 Topic D: Solve Compare Problems by Using the Ruler as a Number Line,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.MD.B.6,"Represent whole numbers as lengths from 0 on a number line diagram with equally spaced points corresponding to the numbers 0, 1, 2,..., and represent whole-number sums and differences within 100 on a number line diagram.",G2-M1-L16,Use a measuring tape as a number line to subtract efficiently.,lesson,FALSE,2 M1 Topic D: Solve Compare Problems by Using the Ruler as a Number Line,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.MD.B.6,"Represent whole numbers as lengths from 0 on a number line diagram with equally spaced points corresponding to the numbers 0, 1, 2,..., and represent whole-number sums and differences within 100 on a number line diagram.",G2-M1-L17,Represent and solve comparison problems by using measurement contexts.,lesson,FALSE,2 M1 Topic D: Solve Compare Problems by Using the Ruler as a Number Line,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.MD.B.6,"Represent whole numbers as lengths from 0 on a number line diagram with equally spaced points corresponding to the numbers 0, 1, 2,..., and represent whole-number sums and differences within 100 on a number line diagram.",G2-M1-L18,Solve compare with difference unknown word problems by using measurement contexts.,lesson,FALSE,2 M1 Topic D: Solve Compare Problems by Using the Ruler as a Number Line,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.MD.B.6,"Represent whole numbers as lengths from 0 on a number line diagram with equally spaced points corresponding to the numbers 0, 1, 2,..., and represent whole-number sums and differences within 100 on a number line diagram.",G2-M1-L19,Solve compare with difference unknown word problems in various contexts.,lesson,FALSE,2 M1 Topic D: Solve Compare Problems by Using the Ruler as a Number Line,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.MD.C.8,"Solve word problems involving dollar bills, quarters, dimes, nickels, and pennies, using $ and ¢ symbols appropriately.",G2-M5-L1,"Organize, count, and represent a collection of coins.",lesson,FALSE,2 M5 Topic A: Problem Solving with Coins and Bills,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.MD.C.8,"Solve word problems involving dollar bills, quarters, dimes, nickels, and pennies, using $ and ¢ symbols appropriately.",G2-M5-L2,Use the fewest number of coins to make a given value.,lesson,FALSE,2 M5 Topic A: Problem Solving with Coins and Bills,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.MD.C.8,"Solve word problems involving dollar bills, quarters, dimes, nickels, and pennies, using $ and ¢ symbols appropriately.",G2-M5-L3,Solve one- and two-step word problems to find the total value of a group of coins.,lesson,FALSE,2 M5 Topic A: Problem Solving with Coins and Bills,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.MD.C.8,"Solve word problems involving dollar bills, quarters, dimes, nickels, and pennies, using $ and ¢ symbols appropriately.",G2-M5-L4,Solve one- and two-step word problems to find the total value of a group of bills.,lesson,FALSE,2 M5 Topic A: Problem Solving with Coins and Bills,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.MD.C.8,"Solve word problems involving dollar bills, quarters, dimes, nickels, and pennies, using $ and ¢ symbols appropriately.",G2-M5-L5,Use different strategies to make 1 dollar or to make change from 1 dollar.,lesson,FALSE,2 M5 Topic A: Problem Solving with Coins and Bills,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.MD.C.8,"Solve word problems involving dollar bills, quarters, dimes, nickels, and pennies, using $ and ¢ symbols appropriately.",G2-M5-L6,Solve word problems by using different ways to make change from 1 dollar.,lesson,FALSE,2 M5 Topic A: Problem Solving with Coins and Bills,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.MD.C.8,"Solve word problems involving dollar bills, quarters, dimes, nickels, and pennies, using $ and ¢ symbols appropriately.",G2-M5-L7,Solve word problems by using bills and coins.,lesson,FALSE,2 M5 Topic A: Problem Solving with Coins and Bills,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.MD.D.10,"Draw a picture graph and a bar graph (with single-unit scale) to represent a data set with up to four categories. Solve simple put-together, take-apart, and compare problems using information presented in a bar graph.",G2-M1-L1,Draw and label a picture graph to represent data.,lesson,FALSE,2 M1 Topic A: Represent Data to Solve Problems,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.MD.D.10,"Draw a picture graph and a bar graph (with single-unit scale) to represent a data set with up to four categories. Solve simple put-together, take-apart, and compare problems using information presented in a bar graph.",G2-M1-L2,Draw and label a bar graph to represent data.,lesson,FALSE,2 M1 Topic A: Represent Data to Solve Problems,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.MD.D.10,"Draw a picture graph and a bar graph (with single-unit scale) to represent a data set with up to four categories. Solve simple put-together, take-apart, and compare problems using information presented in a bar graph.",G2-M1-L3,Use information presented in a bar graph to solve put together and take apart problems.,lesson,FALSE,2 M1 Topic A: Represent Data to Solve Problems,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.MD.D.10,"Draw a picture graph and a bar graph (with single-unit scale) to represent a data set with up to four categories. Solve simple put-together, take-apart, and compare problems using information presented in a bar graph.",G2-M1-L4,Use information presented in a bar graph to solve compare problems.,lesson,FALSE,2 M1 Topic A: Represent Data to Solve Problems,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.A.1.b,"The numbers 100, 200, 300, 400, 500, 600, 700, 800, 900 refer to one, two, three, four, five, six, seven, eight, or nine hundreds (and 0 tens and 0 ones).",G2-M1-L31,"Count the total value of ones, tens, and hundreds with place value disks.",lesson,FALSE,2 M1 Topic H: Compose and Decompose with Place Value Disks,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.A.1.b,"The numbers 100, 200, 300, 400, 500, 600, 700, 800, 900 refer to one, two, three, four, five, six, seven, eight, or nine hundreds (and 0 tens and 0 ones).",G2-M1-L32,"Exchange 10 ones for 1 ten, 10 tens for 1 hundred, and 10 hundreds for 1 thousand.",lesson,FALSE,2 M1 Topic H: Compose and Decompose with Place Value Disks,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.A.1.b,"The numbers 100, 200, 300, 400, 500, 600, 700, 800, 900 refer to one, two, three, four, five, six, seven, eight, or nine hundreds (and 0 tens and 0 ones).",G2-M1-L33,Model numbers with more than 9 ones or 9 tens.,lesson,FALSE,2 M1 Topic H: Compose and Decompose with Place Value Disks,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.A.1.b,"The numbers 100, 200, 300, 400, 500, 600, 700, 800, 900 refer to one, two, three, four, five, six, seven, eight, or nine hundreds (and 0 tens and 0 ones).",G2-M1-L34,Problem solve in situations with more than 9 ones or 9 tens.,lesson,FALSE,2 M1 Topic H: Compose and Decompose with Place Value Disks,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.A.4,"Compare two three-digit numbers based on meanings of the hundreds, tens, and ones digits, using >, =, and < symbols to record the results of comparisons.",G2-M1-L35,"Compare three-digit numbers by using >, =, and <.",lesson,FALSE,2 M1 Topic I: Compare Two Three-Digit Numbers in Different Forms,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.A.4,"Compare two three-digit numbers based on meanings of the hundreds, tens, and ones digits, using >, =, and < symbols to record the results of comparisons.",G2-M1-L36,"Apply place value understanding to compare by using >, =, and <.",lesson,FALSE,2 M1 Topic I: Compare Two Three-Digit Numbers in Different Forms,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.A.4,"Compare two three-digit numbers based on meanings of the hundreds, tens, and ones digits, using >, =, and < symbols to record the results of comparisons.",G2-M1-L37,"Organize, count, represent, and compare a collection of objects.",lesson,FALSE,2 M1 Topic I: Compare Two Three-Digit Numbers in Different Forms,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.A.4,"Compare two three-digit numbers based on meanings of the hundreds, tens, and ones digits, using >, =, and < symbols to record the results of comparisons.",G2-M1-L38,Compare numbers in different forms.,lesson,FALSE,2 M1 Topic I: Compare Two Three-Digit Numbers in Different Forms,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.B.7,"Add and subtract within 1000, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method. Understand that in adding or subtracting three-digit numbers, one adds or subtracts hundreds and hundreds, tens and tens, ones and ones; and sometimes it is necessary to compose or decompose tens or hundreds.",G2-M2-L8,Use concrete models to compose a ten.,lesson,FALSE,2 M2 Topic B: Strategies for Composing a Ten and a Hundred to Add,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.B.7,"Add and subtract within 1000, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method. Understand that in adding or subtracting three-digit numbers, one adds or subtracts hundreds and hundreds, tens and tens, ones and ones; and sometimes it is necessary to compose or decompose tens or hundreds.",G2-M2-L9,Use place value drawings to compose a ten and relate to written recordings.,lesson,FALSE,2 M2 Topic B: Strategies for Composing a Ten and a Hundred to Add,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.B.7,"Add and subtract within 1000, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method. Understand that in adding or subtracting three-digit numbers, one adds or subtracts hundreds and hundreds, tens and tens, ones and ones; and sometimes it is necessary to compose or decompose tens or hundreds.",G2-M2-L10,Use concrete models to compose a hundred.,lesson,FALSE,2 M2 Topic B: Strategies for Composing a Ten and a Hundred to Add,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.B.7,"Add and subtract within 1000, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method. Understand that in adding or subtracting three-digit numbers, one adds or subtracts hundreds and hundreds, tens and tens, ones and ones; and sometimes it is necessary to compose or decompose tens or hundreds.",G2-M2-L11,Use math drawings to compose a hundred and relate to written recordings.,lesson,FALSE,2 M2 Topic B: Strategies for Composing a Ten and a Hundred to Add,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.B.7,"Add and subtract within 1000, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method. Understand that in adding or subtracting three-digit numbers, one adds or subtracts hundreds and hundreds, tens and tens, ones and ones; and sometimes it is necessary to compose or decompose tens or hundreds.",G2-M2-L12,Use place value drawings to compose a ten and a hundred with two- and three-digit addends. Relate to written recordings.,lesson,FALSE,2 M2 Topic B: Strategies for Composing a Ten and a Hundred to Add,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.B.7,"Add and subtract within 1000, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method. Understand that in adding or subtracting three-digit numbers, one adds or subtracts hundreds and hundreds, tens and tens, ones and ones; and sometimes it is necessary to compose or decompose tens or hundreds.",G2-M4-L12,Take from a ten or a hundred to subtract.,lesson,FALSE,"2 M4 Topic C: Simplifying Strategies for Subtracting Within 1,000",Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.B.7,"Add and subtract within 1000, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method. Understand that in adding or subtracting three-digit numbers, one adds or subtracts hundreds and hundreds, tens and tens, ones and ones; and sometimes it is necessary to compose or decompose tens or hundreds.",G2-M4-L13,"Use compensation to subtract within 1,000.",lesson,FALSE,"2 M4 Topic C: Simplifying Strategies for Subtracting Within 1,000",Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.B.7,"Add and subtract within 1000, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method. Understand that in adding or subtracting three-digit numbers, one adds or subtracts hundreds and hundreds, tens and tens, ones and ones; and sometimes it is necessary to compose or decompose tens or hundreds.",G2-M4-L14,Use compensation to keep a constant difference by adding the same amount to both numbers.,lesson,FALSE,"2 M4 Topic C: Simplifying Strategies for Subtracting Within 1,000",Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.B.7,"Add and subtract within 1000, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method. Understand that in adding or subtracting three-digit numbers, one adds or subtracts hundreds and hundreds, tens and tens, ones and ones; and sometimes it is necessary to compose or decompose tens or hundreds.",G2-M4-L15,Use compensation to keep a constant difference by subtracting the same amount from both numbers.,lesson,FALSE,"2 M4 Topic C: Simplifying Strategies for Subtracting Within 1,000",Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.B.7,"Add and subtract within 1000, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method. Understand that in adding or subtracting three-digit numbers, one adds or subtracts hundreds and hundreds, tens and tens, ones and ones; and sometimes it is necessary to compose or decompose tens or hundreds.",G2-M4-L16,Use concrete models to subtract and relate them to written recordings.,lesson,FALSE,"2 M4 Topic D: Strategies for Decomposing Tens and Hundreds Within 1,000",Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.B.7,"Add and subtract within 1000, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method. Understand that in adding or subtracting three-digit numbers, one adds or subtracts hundreds and hundreds, tens and tens, ones and ones; and sometimes it is necessary to compose or decompose tens or hundreds.",G2-M4-L17,Use place value drawings to represent subtraction with one decomposition and relate them to written recordings.,lesson,FALSE,"2 M4 Topic D: Strategies for Decomposing Tens and Hundreds Within 1,000",Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.B.7,"Add and subtract within 1000, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method. Understand that in adding or subtracting three-digit numbers, one adds or subtracts hundreds and hundreds, tens and tens, ones and ones; and sometimes it is necessary to compose or decompose tens or hundreds.",G2-M4-L18,Use place value drawings to represent subtraction with up to two decompositions and relate them to written recordings.,lesson,FALSE,"2 M4 Topic D: Strategies for Decomposing Tens and Hundreds Within 1,000",Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.B.7,"Add and subtract within 1000, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method. Understand that in adding or subtracting three-digit numbers, one adds or subtracts hundreds and hundreds, tens and tens, ones and ones; and sometimes it is necessary to compose or decompose tens or hundreds.",G2-M4-L19,Use place value drawings to represent subtraction from numbers with 0 in the tens and/or ones place and relate to a written recording.,lesson,FALSE,"2 M4 Topic D: Strategies for Decomposing Tens and Hundreds Within 1,000",Connecticut grade 2 Alignment Guide.docx
